slice_id,short_text,full_text
59374,"Introducing Doritos Ignite, the intensely flavored snack mix with the flavor, crunch and engaging variety to charge you up and keep you going throughout the day.","Introducing Doritos Ignite, the intensely flavored snack mix with the flavor, crunch and engaging variety to charge you up and keep you going throughout the day.

Each bite of Doritos Ignite combines supremely bold Doritos flavors and textures with mini-Doritos chips, spicy Dinamitas, Doritos Crunch Nuts and crispy-crunchy twists to excite your senses and re-energize your day. Available in varieties like Fiery Fiesta, Extreme Tangy Lime and Spicy Sweet Chili."
59979,"Introducing Tostitos Chips and Queso Snack Mix, a delicious snacking combo in one easy-to-eat mix that satisfies your hunger.","Introducing Tostitos Chips and Queso Snack Mix, a delicious snacking combo in one easy-to-eat mix that satisfies your hunger.

Spend more time indulging and less time prepping with this delicious chips-and-queso-inspired snack mix. Each bag is filled with the perfect ratio of bite-sized Tostitos rounds and pieces of sharp & spicy 100% real pepper jack cheese, crunchified for instant snack gratification.

Available in convenient single-serve bags."
63361,"Introducing Smartfood Power On Mix, a new line of snacks that mixes your favorite crave-worthy and protein-packed snacks together to keep you going.","Smartfood Power On Mix is made from the clever combination of cheesy Smartfood popcorn, crunchy wheat squares, and seasoned nuts for the best blend of flavor, texture, and natural protein goodness to fuel yourself anytime. It comes in a stand-up, resealable bag so it’s easy to carry on-the-go, or prop upright wherever you need to power on. Keep your hunger at bay with the tastiest and most nutritious snack mix around: Smartfood Power On Mix."
46019,"Introducing Tostitos Veggie Tortilla Rounds, tasty tortilla chips that add vibrant flavor and goodness to everyday snacking.","Tostitos Veggie Tortilla Rounds are bite-sized tortilla chips made from wholesome and delicious veggie tortillas, like spinach, red pepper, and roasted tomato. Perfectly seasoned with flavors like Sea Salt, a Hint of Jalapeño or a Hint of Lime, they’re a colorful, flavorful, and good-for-you snack that’s fun for any occasion."
47677,"Introducing new Red Rock Deli Potato Flats, light and crispy baked flats carefully crafted from premium quality potatoes with the rustic tang of sourdough and flavorful herbs & spices.","Their crispy texture with carefully selected ingredients perfectly complement the experience of your favorite dips, spreads, or cheeses. The result is a savory, presentation-worthy cracker ideal for entertaining.
"
60886,Introducing Tostitos Bite-Size Veggie Rounds – a colorful veggie chip that adds excitement and crunch to every dip.,"Tostitos Bite-Size Veggie Rounds are a delicious fusion of real vegetables like tomatoes, spinach and carrots that are lightly seasoned and baked into a bite-size crispy tortilla chip. This colorful mix has more veggies than a traditional veggie chip and provides the satisfying crunch of classic tortilla chips with the goodness and nutrition of real vegetables."
63366,"Introducing Smartfood Treat Mix, a new line of salty and sweet popcorn snack mixes with crave-able pieces of your favorite bakery treats for a more special snacking treat.","Smartfood Treat Mix includes a salty and sweet blend of popcorn, salted raw nuts, and small morsels of bakery fresh treats, like fudgy brownie and chocolate chip cookie dough, enrobed in a smooth chocolate shell. You’ll get a sweet treat balanced out with the light, salty and crunchy goodness of popcorn and nutritious nuts. Best of all, this snack comes in a resealable bag to maintain bakery freshness, and is easy to grab anytime you need that little sweet treat to keep you going."
65926,"Introducing Cheetos X-tra, a puffed snack with two intense flavors all in one munchable bite.","**_Cheetos X-tra_** is packed with intense cheese flavor on the outside and another intense cheese flavor on the inside. With layered flavors like Swiss & Cheddar, these fun-shaped snacks are a perfect combination of cheese and more cheese that will ignite your senses all from one bite."
65888,"Introducing Sweetos Flavor Shots Cinnamon Twists, a delicious new treat that’s perfect for a pick-me-up reward any time of day.","Introducing SweetosFlavor Shots Cinnamon Twists, a delicious new treat that’s perfect for a pick-me-up reward any time of day.

Inspired by sweet Mexican treats, our Cinnamon Twists are light, puffed, bite-sized, cinnamon-sugary delights that are as great with a coffee in the morning as they are with a soda pop or water in the middle of the afternoon."
65931,"Introducing Cheetos Day of the Dead, the classic Cheetos you love in new colorful shapes that make your Día De Los Muertos celebration extra fun for the whole family.","**_Cheetos Day of Dead_** are Cheetos puffs in bright, colorful shapes from Disney’s Coco® movie that are seasoned with traditional Mexican favorites such as White Cheddar Jalapeno. They are the playfully tasty snack that is perfect for mischievous fun for the whole family. "
47672,"Introducing new Red Rock Deli Potato Hash Crisps, delightfully unique crisps carefully crafted from freshly shredded potatoes, fresh herbs, and cheeses.","Their crispy texture and natural flavor make them an inviting evening snack to savor. 
"
68944,"Introducing Cheetos Pretzel Thins, a supremely cheesy Cheetos take on classic, crunchy pretzel thins for a fun and unique snack that will excite your taste buds.","**Cheetos Pretzel Thins** combine the cheesy Cheetos flavors you know with a rich, hearty pretzel crunch. Available in delicious flavors like Cheddar or Flamin’ Hot, these tasty new snacks pack maximum Cheetos flavor into every pretzel bite."
81324,"Introducing Lay's Holiday M&M's Clusters, festively crafted bite-sized snacks with the perfect salty-sweet flavor and crunch that are great for snacking or serving during the holidays.","Lay's Holiday M&M's Clusters bring together salty, sweet and oh-so-cheerful bits of Lay's Poppables potato chips, Smartfood popcorn, Rold Gold pretzels pieces and red and green chocolate M&M's in a fun and poppable bite-sized cluster. Conveniently packaged in a stand-up pouch, they're a delicious and playful addition to any holiday gathering."
58011,"Introducing Lay’s Wavy Dippers, the extra-thick potato chip that stands up to even the heartiest dips!","Thicker than a traditional potato chip, Lay’s Wavy Dippers are real, perfectly curved chips made just for confident dipping. They hold more dip per chip and easily fit into any dip container. Available in simple savory flavors - like Classic, Garlic & Chive, or Sea Salt & Black Pepper - they pair perfectly with any dip."
53085,Introducing Doritos Trios:  Flavor combinations in one bag for a unique and exciting snacking experience!,"Each bag has an assortment of three distinctly flavored chips.  Alone each chip tastes great, but mix them up to create exciting combinations that add up to taste like your favorite foods. 

For example, Cheese flavor + Ketchup + Smoked Beef = Cheeseburger! 
"
52588,"Introducing Tostitos Hint of Habanero, a delicious bite-sized chip lightly seasoned with the spicy flavor of habanero chili peppers!",Tostitos Hint of Habanero chips are bite-sized tortilla rounds seasoned with just a touch of the spicy flavor of habanero chili peppers to give you just the right amount of heat. They are made of premium white corn and lightly seasoned with spicy habanero perfect for adding a little heat to any salsa or dip. The spicy flavored tortilla chips are available in a multi-serve bag to bring any gathering to life or in an individual sized bag for a satisfyingly spicy snack just for you.
81544,Off the Eaten Path Veggie flats are vegetable chips that taste so good that you’ll never believe it!,"Inspired by the fun stuff, without any of the bad stuff, our Veggie Flats taste so good you’ll never believe they are made from real veggies. Delicious, nutritious, and all around better.

- Made by chip lovers (who also happen to love veggies too)
- Made with real vegetables, herbs & spices
- Available in flavors such as pizza and blooming onion, cheesy cauliflower
- Gently baked, not fried"
63703,"Introducing Doritos Mini Bars – crunchy and chewy triangular bars that fill you up, so you spend less time snacking and more time doing.","When you’re focused on something (e.g. working, studying, gaming), you don’t want your hands stuck fishing around in a bag of chips. Each triangular bar features a blend of savoury corn, nuts, cheese and spices that packs a big protein punch. Doritos Mini Bars give you the bold, intense flavor of a Doritos chip and keeps you full and satisfied like a snack bar."
63698,"Introducing Doritos Double-Edge – dual-flavored chips that battle in your mouth, kicking all your senses into a higher gear.","Each Doritos Double-Edge chip has two distinct & fiery flavors (like pepper jack or habanero heat) and textures (extra crunchy or ridged), one on each side. As you crunch on the contrasting textures, they’ll be a battle of the flavors in your mouth, that creates a completely new, high intensity experience for your taste buds."
67719,"Introducing Lay’s Flavor Shots - intensely flavored, crunchy and poppable potato snacks that excite your taste buds when you need an on-the-go pick-me-up.","**Lay’s Flavor Shots** are crispy little potato snacks seasoned with bold flavors and cut into with extra-crunchy 3D cubes. Ruffles Flavor Shots come in a convenient, chuggable pack – for a fun boost of flavor and crunch to keep your day going."
